gameID,game_datetime,blackID,blackELO,redID,redELO,winner
57381060,2017-02-10 13:31:55,ngocanh1111,1232,bdk3746g,1431,red
57381061,2017-02-10 13:25:02,vantam1960,1310,sjzasxy,1345,black
57381062,2017-02-10 13:16:49,chienma2015,1396,tnp3404g,1340,red
57381063,2017-02-10 13:28:44,khgau,1025,pmc2521g,1243,black
57381064,2017-02-10 13:25:18,xma2576,1250,tapchoico8888,1231,black
57381065,2017-02-10 13:23:33,longdownvn,1033,gnd6297g,1234,red
57381066,2017-02-10 13:33:35,kgw8557g,1233,dcc8148g,1195,black
57381067,2017-02-10 13:29:23,bpm697g,1208,thinhly,1209,black
57381068,2017-02-10 13:27:06,trantruong,1388,cwk2147,1311,red
57381069,2017-02-10 13:34:27,vanthanhktv2,1240,wqt6268d,1158,black
57381070,2017-02-10 13:28:00,haimap2342,1108,wbt6222g,1162,red
57381071,2017-02-10 13:19:44,sgm7492,1352,fmn3241,1190,black
57381072,2017-02-10 13:32:11,fng8929g,1311,ttb7697g,1313,red
57381073,2017-02-10 13:29:36,vamacau,1238,lehuunghi61,1086,black
57381074,2017-02-10 13:25:04,nguyenmaibinh,1208,pkt6303g,1118,black
57381075,2017-02-10 13:22:06,bomay1000,1032,haicu1049,1327,black
57381076,2017-02-10 13:22:36,ctt8229g,1242,bgd8436g,1102,black
57381077,2017-02-10 13:29:41,siu888,1195,aidaynhi11,1354,black
57381078,2017-02-10 13:28:51,metto222,1672,baytungtung,1665,red
57381079,2017-02-10 13:23:59,cschang,1272,kgs6087g,1106,black
57381080,2017-02-10 13:27:34,minhhuynh,1003,nsw8178g,1050,black
57381081,2017-02-10 13:27:31,mpt1104g,1400,dww8899g,1211,black
57381082,2017-02-10 13:30:48,yemhan,1410,tgw7749g,1389,black
57381083,2017-02-10 13:27:09,swg6131g,1085,leminhtt,1141,red
57381084,2017-02-10 13:26:37,nnk6908g,1183,wgc8799g,1202,black
57381085,2017-02-10 13:21:33,thaibinhkx,1461,finfin123,1587,red
57381086,2017-02-10 13:24:55,snf8461g,1208,levantam979,1090,red
57381087,2017-02-10 13:32:25,kfm4997,1459,xuancung1947,994,black
57381088,2017-02-10 13:29:43,ckk3103g,1113,thaitn,1167,red
57381089,2017-02-10 13:26:18,hoaianh08,1707,dinhnai,1550,red
57381090,2017-02-10 13:25:36,bmm4520g,1222,doanlotus,1281,black
57381091,2017-02-10 13:24:16,dmg9133g,1190,sck1821g,1118,black
57381092,2017-02-10 13:26:11,chuongminh,1389,wsw3666g,1544,black
57381093,2017-02-10 13:31:08,xuanphongtro,1387,hoangnamvtd,1364,black
57381094,2017-02-10 13:32:22,wbd8766g,1056,xexexe,1153,black
57381095,2017-02-10 13:29:02,lienquanttin,1213,pft6298g,1200,black
57381096,2017-02-10 13:29:28,btb994g,1265,tpc6058g,1373,red
57381097,2017-02-10 13:27:11,dungcv,1200,mfd3574,1350,black
57381098,2017-02-10 13:32:03,vtqheroin,1747,hh15,1570,tie
57381099,2017-02-10 13:24:15,tkc2705g,1180,mwt9827g,1133,red
57381100,2017-02-10 13:33:17,bac1967,1345,hdathaiphong,1316,black
57381101,2017-02-10 13:19:09,fwm1074g,1231,wmc655g,1169,black
57381102,2017-02-10 13:19:21,dangviet17,1473,domdom2,1236,black
57381103,2017-02-10 13:22:53,tengocac,1211,dbp4947g,1398,black
57381104,2017-02-10 13:27:53,fkp4514g,1132,gagu78,1150,red
57381105,2017-02-10 13:28:17,uyenduc,1388,tieulyphigai,1265,red
57381106,2017-02-10 13:31:49,nhuc1991,921,cdw7352g,1341,red
57381107,2017-02-10 13:25:52,dovanchien123,1491,tanhgiac177,1224,black
57381108,2017-02-10 13:25:09,ctg7607,1135,ddk4378g,1323,red
57381109,2017-02-10 13:34:41,kimhien0k,1351,tranvantruc,1311,black
57381110,2017-02-10 13:19:19,pnw2710g,1023,tuuyen,1066,red
57381111,2017-02-10 13:33:11,doanluan08,1077,tng8637g,967,black
57381112,2017-02-10 13:25:40,pfd3701g,1128,wwb9772g,1241,red
57381113,2017-02-10 13:30:08,trochoivui,1289,tdp2,1385,black
57381114,2017-02-10 13:26:43,bear2014,1293,bnd9417g,1215,black
57381115,2017-02-10 13:22:42,fdn5369g,1263,ckd4797g,1350,black
57381116,2017-02-10 13:35:19,cothanhhoaban,1280,gst1707g,1478,red
57381117,2017-02-10 13:30:55,kgf9043g,1161,pnw2731g,1141,black
57381118,2017-02-10 13:30:06,phuongthao99,1238,nguyentha81,1431,red
57381119,2017-02-10 13:22:37,qdndvietnam12,1605,wwc6986g,1643,tie
57381120,2017-02-10 13:32:26,dps6576g,1172,jackal1993,1270,red
57381121,2017-02-10 13:22:51,phamthetai123,1383,thutithoi,1394,red
57381122,2017-02-10 13:20:46,daobinhxuan19,1361,choichoichoi,1256,red
57381123,2017-02-10 13:25:58,wsw3191g,1257,ttnp1904,1292,black
57381124,2017-02-10 13:31:40,wcp2309g,1366,anphu0907,1669,black
57381125,2017-02-10 13:31:32,abcdu,1259,mbf775g,1101,red
57381126,2017-02-10 13:27:24,pdg2247g,1335,fish156yu,1537,red
57381127,2017-02-10 13:32:10,thinh0984,1301,nguyenhongvui,1326,black
57381128,2017-02-10 13:25:15,caocautn,1288,choangvang,1215,red
57381129,2017-02-10 13:10:27,martinwu,1281,giangx1,1288,red
57381130,2017-02-10 13:31:28,dangtien,1482,tuanpro123,1684,red
57381131,2017-02-10 13:27:02,loser10,1066,hanhlinhdl,1180,red
57381132,2017-02-10 13:31:12,vinhanh1234,1336,467hanoi,1286,black
57381133,2017-02-10 13:32:13,csd6312g,1200,skb9105g,981,red
57381134,2017-02-10 13:29:28,havanhuan,1035,144nlb,1024,black
57381135,2017-02-10 13:23:25,dungchay999,1089,tranhoan463,1079,black
57381136,2017-02-10 13:27:56,gdt507g,1154,bnc7287g,1200,black
57381137,2017-02-10 13:16:04,tpg6834g,1098,pnk3440g,1039,black
57381138,2017-02-10 13:33:39,cff9615g,1258,ndd9941g,1160,black
57381139,2017-02-10 13:31:13,bdf7557g,1194,ftc6986g,1061,black
57381140,2017-02-10 13:30:35,pvh101,1160,bkb2874g,1214,red
57381141,2017-02-10 13:29:58,lieuquy,1398,trungphanvan,1421,tie
57381142,2017-02-10 13:30:16,cothapma,1642,wmn241g,1431,black
57381143,2017-02-10 13:28:06,nghixuan,1288,vxcat,1397,red
57381144,2017-02-10 13:22:57,fdn5819g,1389,dkk4321g,1192,black
57381145,2017-02-10 13:34:49,trungtg,1439,cflin844,1227,black
57381146,2017-02-10 13:26:42,si1234,1167,msf2910g,1103,black
57381147,2017-02-10 13:34:13,sct9766g,1420,ahsongthai,1241,black
57381148,2017-02-10 13:33:09,kbb2690g,1122,cmm6129g,1200,red
57381149,2017-02-10 13:14:40,wsc4199g,1196,hanhviet19,1259,black
57381150,2017-02-10 13:23:36,ncp3551g,1234,vusao,1305,black
57381151,2017-02-10 13:30:23,tfd5789,1218,tsk8201g,1255,black
57381152,2017-02-10 13:22:32,yapzhenan,1443,dn2008,1406,black
57381153,2017-02-10 13:31:29,tft7132g,1299,pkk1906g,1463,red
57381154,2017-02-10 13:17:16,phong123,970,tdt70,1327,red
57381155,2017-02-10 13:30:49,haoxiaozi,1499,bongbe,1420,black
57381156,2017-02-10 13:28:15,a2904,1389,hailuacovit,1221,tie
57381157,2017-02-10 13:31:03,ckd6919g,1229,tan1963,1259,black
57381158,2017-02-10 13:04:12,canhdv,1183,shendao,1133,black
57381159,2017-02-10 13:33:38,za09za,1137,mamtom,1351,red
57381160,2017-02-10 13:34:59,knt9681g,1547,kythutrang,1708,red
57381161,2017-02-10 13:31:24,hungvietnam,1082,mcm1890g,1192,black
57381162,2017-02-10 13:19:51,cmt1279g,1227,vodanh1,1294,black
57381163,2017-02-10 13:30:13,gsn7127g,1287,duahaungon,1292,black
57381164,2017-02-10 13:32:54,yiqihuiyou,1205,bcd998g,1231,black
57381165,2017-02-10 13:27:06,hoang1loc,1065,tdw8049g,1255,red
57381166,2017-02-10 13:34:46,msp2744g,1126,ngoanvuba,1022,red
57381167,2017-02-10 13:28:24,losam228,1259,caothidung,1114,red
57381168,2017-02-10 13:35:56,haicu1049,1300,bomay1000,1059,red
57381169,2017-02-10 13:22:25,bkw4804g,1318,giaoluula9,1399,black
57381170,2017-02-10 13:31:07,vungtau83,1489,diieplientu,1430,black
57381171,2017-02-10 13:31:27,royroyroy,1384,viet1234,1268,black
57381172,2017-02-10 13:33:03,petpet,1251,cnd5527g,1311,black
57381173,2017-02-10 13:21:41,jhjhgong,1292,thanhhiep1976,1105,black
57381174,2017-02-10 13:33:09,caothanh1002,1371,mbf4211g,1376,black
57381175,2017-02-10 13:28:15,snn4506,1069,chamdv,1040,red
57381176,2017-02-10 13:26:35,ichvan,1124,tdc0905,1155,red
57381177,2017-02-10 13:28:53,bwg2581g,1418,mgp9747,1188,black
57381178,2017-02-10 13:37:36,msf2910g,1090,si1234,1180,black
57381179,2017-02-10 13:32:37,killer5555,1193,trinhvannam,1199,black
57381180,2017-02-10 13:33:13,md0123,1181,chingklin,1250,red
57381181,2017-02-10 13:34:58,phuquy2012,1378,buithiymai,1320,red
57381182,2017-02-10 13:30:58,chuyenvuvan,1054,cbw9358g,1200,black
57381183,2017-02-10 13:30:58,jimmytsui,1081,tienxu80,1162,red
57381184,2017-02-10 13:35:36,pmc2521g,1218,khgau,1050,red
57381185,2017-02-10 13:32:45,gkf5476g,1113,gdk6968g,997,black
57381186,2017-02-10 13:31:55,bochungno,1294,hooco,1400,black
57381187,2017-02-10 13:30:39,chaungoc,1462,baoicuucon,1521,red
57381188,2017-02-10 13:22:00,pcm6190g,1272,sff901g,1143,red
57381189,2017-02-10 13:30:32,wbb8813g,1337,dwf115g,1331,black
57381190,2017-02-10 13:34:46,dbk9377g,1180,hoanggia6g,1159,red
57381191,2017-02-10 13:34:07,ndt5845,1200,sam6026,1375,red
57381192,2017-02-10 13:25:21,kientrucsu77,1306,pgs2534g,1200,red
57381193,2017-02-10 13:36:51,gst1707g,1486,cothanhhoaban,1272,black
57381194,2017-02-10 13:32:48,hoangthanhtam,1456,smf2625g,1175,black
57381195,2017-02-10 13:29:19,haidat,1081,gdd8721g,1114,black
57381196,2017-02-10 13:33:26,cwc3610g,1200,mickymicka,1291,red
57381197,2017-02-10 13:35:05,nfd2807g,1272,sgp375g,1111,red
57381198,2017-02-10 13:36:48,tanhgiac177,1218,dovanchien123,1497,black
57381199,2017-02-10 13:22:59,bws7129g,1053,huuthang1234,1167,black
57381200,2017-02-10 13:34:37,jwfs007,996,cnw6754g,1208,black
57381201,2017-02-10 13:27:47,kdb2938g,1057,jackfeng,1135,red
57381202,2017-02-10 13:31:06,nhuha,1350,daobang1966,1209,black
57381203,2017-02-10 13:30:19,thanhtongtm,1354,phandung99,1475,red
57381204,2017-02-10 13:33:12,namdat78,1329,tkc8560g,1302,black
57381205,2017-02-10 13:31:47,quynhtroc88,1234,tienhiep,1272,black
57381206,2017-02-10 13:34:05,nghuuthieu,1453,knp6385g,1227,black
57381207,2017-02-10 13:34:20,qwert138,1252,derkaiser,1291,black
57381208,2017-02-10 13:28:27,ntn8804g,1248,tds7344g,1018,black
57381209,2017-02-10 13:30:04,fdk7019g,1081,hieuva,1107,red
57381210,2017-02-10 13:32:59,pgm2785g,1278,swf2016g,1161,black
57381211,2017-02-10 13:24:35,trancongkhai,1365,wss5579g,1204,red
57381212,2017-02-10 13:26:08,nfk5807g,1167,fwd9099g,1406,tie
57381213,2017-02-10 13:26:45,dbw1284g,1193,hangpro789,1437,black
57381214,2017-02-10 13:32:47,baotrangia,1311,long1961,1419,black
57381215,2017-02-10 13:19:45,achausg,1276,abcwt,1625,red
57381216,2017-02-10 13:25:44,mgn5518g,1175,fpf3528g,1312,black
57381217,2017-02-10 13:36:53,pnw2731g,1126,kgf9043g,1176,red
57381218,2017-02-10 12:44:45,ckscsb123,1560,minh2626,1561,black
57381219,2017-02-10 13:34:43,skk3347g,1246,fwm7507,950,black
57381220,2017-02-10 13:28:59,kinhqua,1533,kimma,1512,tie
57381221,2017-02-10 13:27:26,gmd4316g,1538,playokuser204,1139,black
57381222,2017-02-10 13:21:49,gtg7356g,1176,twk7029g,1546,red
57381223,2017-02-10 13:24:54,snd3067g,933,pkg9084g,1174,red
57381224,2017-02-10 13:33:00,vutinh79,1231,cfp7212g,1376,black
57381225,2017-02-10 13:13:10,hoangminh1941,1205,cwc9286g,1190,red
57381226,2017-02-10 13:31:25,xhiep,1049,bacnau,1177,red
57381227,2017-02-10 13:18:33,tapco1115,1075,gajxjnhxjnh,1171,black
57381228,2017-02-10 13:35:39,tapchoico8888,1216,xma2576,1265,red
57381229,2017-02-10 13:29:22,longhoholong,1157,tang1968,1211,black
57381230,2017-02-10 13:32:00,kfc3610,1256,gnm7782g,1200,red
57381231,2017-02-10 13:18:00,tranminhhai50,1505,ngocdanh1444,1496,red
57381232,2017-02-10 13:32:56,superman78,1532,stg7411g,1356,red
57381233,2017-02-10 13:26:05,pps8098g,1291,kgc1294g,1231,black
57381234,2017-02-10 13:28:40,cpc5478g,1220,gaplachien,1026,black
57381235,2017-02-10 13:33:30,pkf9587g,1065,tunglam48,1048,black
57381236,2017-02-10 13:35:36,thinhly,1193,bpm697g,1224,red
57381237,2017-02-10 13:23:47,tridung,1276,sdwang,1315,red
57381238,2017-02-10 13:34:10,12khwan,1602,ngoctrinh6969,1162,black
57381239,2017-02-10 13:22:29,pns2741g,1230,thanhlampham,1263,black
57381240,2017-02-10 13:32:51,phucnguyen,1272,quanem,1279,red
57381241,2017-02-10 13:25:22,hathanh555,1060,jamesbond7,1228,red
57381242,2017-02-10 13:30:26,phule,1281,knt4937g,1074,black
57381243,2017-02-10 13:29:00,gmb9943g,1100,gnd7090g,927,black
57381244,2017-02-10 13:22:36,tck9516g,1039,bfj6622g,1174,black
57381245,2017-02-10 13:26:15,cafe04,1281,boam,1186,black
57381246,2017-02-10 13:19:53,kawazahaz,1400,thanhthoi,1289,black
57381247,2017-02-10 13:25:56,trankhai1995,1369,okplayplay,1331,black
57381248,2017-02-10 13:32:40,fnp5679g,1567,truonghn1979,1425,black
57381249,2017-02-10 13:29:34,mbn4868g,938,bbn9073g,1275,red
57381250,2017-02-10 13:36:00,kbc4721,1331,ctt8229g,1252,black
57381251,2017-02-10 13:22:58,ndn3334g,1175,play1play,1025,black
57381252,2017-02-10 13:35:27,danhcovui15,1511,0000vt,1433,black
57381253,2017-02-10 13:26:13,nguyencuong12,1181,tgn3802g,1090,black
57381254,2017-02-10 13:33:29,bfw5121g,1272,papamama2012,1181,black
57381255,2017-02-10 13:33:50,gaihaugiang,1146,wwp8243g,959,black
57381256,2017-02-10 13:33:31,mnw2502g,1200,std2982,1207,red
57381257,2017-02-10 13:17:57,nguyennhatvan,1192,dgk6913g,1082,black
57381258,2017-02-10 13:36:07,gdn395g,882,cdw7451g,1194,red
57381259,2017-02-10 13:27:10,duat,1130,wmt8309g,1235,black
57381260,2017-02-10 13:30:25,mfc9000g,1315,tuanmap72,1509,black
57381261,2017-02-10 13:30:07,fgm6907g,1200,kwp7648g,1237,red
57381262,2017-02-10 13:34:19,vinawind,1655,khoachi,1781,red
57381263,2017-02-10 13:34:32,caotayan,1490,kbn4133g,1240,black
57381264,2017-02-10 13:29:11,ncn5527g,1304,binhphuoc23,1083,black
57381265,2017-02-10 13:36:42,sjzasxy,1327,phidao,1487,red
57381266,2017-02-10 13:35:30,lowweixiang,1207,dkc6716g,1103,black
57381267,2017-02-10 13:27:37,songbinhl,1317,cck3701g,1155,black
57381268,2017-02-10 13:31:52,pfs2327g,1033,mkf4585g,1210,black
57381269,2017-02-10 13:34:26,thanhvp12,1428,ckk7751g,1204,red
57381270,2017-02-10 13:39:52,tuongnguyen,1157,playokuser204,1136,black
57381271,2017-02-10 13:34:39,ncg5382g,1423,mcb3465g,1610,red
57381272,2017-02-10 13:33:07,chokun2012,1102,wgc7288g,1172,black
57381273,2017-02-10 13:30:35,vosatuong,1277,kcb3137g,1321,red
57381274,2017-02-10 13:35:53,dnk7555g,1233,cts8701g,1109,black
57381275,2017-02-10 13:35:40,sbc9351g,1257,dthai,1312,red
57381276,2017-02-10 13:33:53,soonhup,1227,vtoono,1313,black
57381277,2017-02-10 13:35:22,cwk5175g,1469,son14,1397,red
57381278,2017-02-10 13:22:50,patrickkl,1491,sbc4636g,1375,black
57381279,2017-02-10 13:29:22,skf3856g,1278,tranquochuy1,1196,black
57381280,2017-02-10 13:39:05,pkg9084g,1180,snd3067g,927,red
57381281,2017-02-10 13:34:47,traonvinhlong,1295,mpn6774g,1440,black
57381282,2017-02-10 13:38:02,cbw9358g,1178,chuyenvuvan,1076,red
57381283,2017-02-10 13:30:01,3laugialai,1535,thieudangkhoa,1157,black
57381284,2017-02-10 13:39:16,bpm697g,1239,thinhly,1178,black
57381285,2017-02-10 13:08:54,buonrau,1362,robinchean,1194,black
57381286,2017-02-10 13:27:20,romanohuang,1368,cwn6982g,1330,red
57381287,2017-02-10 13:35:31,nnk1650g,1006,gtg3906g,1245,red
57381288,2017-02-10 13:36:46,tranvantruc,1297,kimhien0k,1365,red
57381289,2017-02-10 13:22:00,ocat369,1461,thuynga09,1516,black
57381290,2017-02-10 13:35:45,bdk3746g,1439,gks3751,1562,black
57381291,2017-02-10 13:25:58,zm66,1276,wwk8770g,1185,red
57381292,2017-02-10 13:36:07,tgw7749g,1374,yemhan,1425,black
57381293,2017-02-10 13:33:57,vinh02,1494,banml1234,1505,black
57381294,2017-02-10 13:25:03,g1273,1332,bsg6652g,1273,red
57381295,2017-02-10 13:38:19,cothanhhoaban,1265,gst1707g,1493,red
57381296,2017-02-10 13:37:52,mbf4211g,1360,caothanh1002,1387,red
57381297,2017-02-10 13:25:38,kct1040g,1308,kwp4054g,1094,red
57381298,2017-02-10 13:31:54,bgw4576g,1294,bunsolist,1239,black
57381299,2017-02-10 13:30:26,dwp7696g,1047,dpf5992g,1188,red
57381300,2017-02-10 13:31:37,dnf3488g,1185,thlco,1242,red
57381301,2017-02-10 13:35:18,nvthang,1142,smg427g,1145,black
57381302,2017-02-10 13:37:28,cflin844,1220,trungtg,1446,red
57381303,2017-02-10 13:30:33,fmf6252g,1199,phienban2,1060,black
57381304,2017-02-10 13:29:13,tsb5866g,1178,ngt9143,1168,red
57381305,2017-02-10 13:30:40,pkw3401g,1146,pgp1426g,1028,black
57381306,2017-02-10 13:24:12,ccs1122,1166,pcw3153g,1277,red
57381307,2017-02-10 13:29:53,foncc123,1450,bnk355g,1532,red
57381308,2017-02-10 13:32:09,sff9140g,1076,sangtt58,990,black
57381309,2017-02-10 13:36:51,mwg6360g,1346,paulcps,1660,red
57381310,2017-02-10 13:33:26,thekingof5724,1651,yeuvan,1451,black
57381311,2017-02-10 13:24:30,vunguyenhamy,1308,ccw7824g,1200,black
57381312,2017-02-10 13:20:48,tgp8388g,1200,buithuctb,1120,red
57381313,2017-02-10 13:31:08,pks5993g,1332,wtw7252g,1151,red
57381314,2017-02-10 13:34:06,wbm9116g,1188,tattruong,1287,red
57381315,2017-02-10 13:23:03,psw2563,1231,vitlongto,1302,red
57381316,2017-02-10 13:37:01,anphu0907,1642,wcp2309g,1393,red
57381317,2017-02-10 13:30:39,tbs5358g,1189,gacotuong113,986,black
57381318,2017-02-10 13:32:00,comem,1341,btnl,1291,black
57381319,2017-02-10 13:34:54,wdb6768g,1417,uniqlo,1570,black
57381320,2017-02-10 13:35:22,ankhanh42dcvn,1425,pbf9750g,1307,black
57381321,2017-02-10 13:27:24,mcf743g,1171,quoclam,1099,black
57381322,2017-02-10 13:31:14,khanhbul,1285,gsn6197g,1247,black
57381323,2017-02-10 13:34:05,mmg6879g,1183,dbs3413g,1195,red
57381324,2017-02-10 13:30:56,dgs3593g,1376,ntw868g,1427,tie
57381325,2017-02-10 13:35:06,wmm1838g,992,fwm9359g,1194,black
57381326,2017-02-10 13:32:22,kebai7171,1201,bbn6935,1145,black
57381327,2017-02-10 13:30:04,bck2988g,1204,deosoai12,1263,red
57381328,2017-02-10 13:34:32,ptiang,1453,vinataba,1387,tie
57381329,2017-02-10 13:24:12,thanhpham983,1141,quang36,1339,red
57381330,2017-02-10 13:37:38,hailuacovit,1228,a2904,1382,red
57381331,2017-02-10 13:35:41,pfc9889g,1031,ngloc,1133,black
57381332,2017-02-10 13:33:50,ftp8636g,1152,thieng20,1163,red
57381333,2017-02-10 13:38:09,khgau,1073,pmc2521g,1195,red
57381334,2017-02-10 13:32:45,yeukts,1339,wnb6309g,1496,red
57381335,2017-02-10 13:31:22,ndw9979g,1251,chichu,1229,red
57381336,2017-02-10 13:35:13,stm3460g,1272,ppputp,1288,red
57381337,2017-02-10 13:36:45,aidaynhi11,1331,cubi23,1264,black
57381338,2017-02-10 13:36:16,vantam1960,1328,gtd409g,1471,red
57381339,2017-02-10 13:31:09,sst9527g,1312,vosonduan,1454,black
57381340,2017-02-10 13:35:07,vandanhxuyen,1259,edua541,1340,red
57381341,2017-02-10 13:28:21,tn123tn,985,mwn2040g,1133,red
57381342,2017-02-10 13:33:01,tpc1312g,1177,wmf6834g,1351,red
57381343,2017-02-10 13:31:37,cmf7050g,1183,fpc7668g,1196,red
57381344,2017-02-10 13:30:35,tpt7041g,1235,msc897g,1108,black
57381345,2017-02-10 13:37:24,tuanpro123,1692,vtqheroin,1739,red
57381346,2017-02-10 13:34:44,sdj6734g,1155,hungtin81,1176,black
57381347,2017-02-10 13:37:12,nguyenhongvui,1309,thinh0984,1318,red
57381348,2017-02-10 13:34:48,mwb2689g,1142,thinh62bg,1343,black
57381349,2017-02-10 13:40:10,gaihaugiang,1154,dbk6667g,1299,red
57381350,2017-02-10 13:37:14,tranhoan463,1063,dungchay999,1105,red
57381351,2017-02-10 13:30:22,wkt3288g,1028,pdw3836g,1138,black
57381352,2017-02-10 13:30:50,ppk9791g,1129,kkd1969,1412,red
57381353,2017-02-10 13:39:01,snn4506,1052,hanhlinhdl,1191,red
57381354,2017-02-10 13:34:32,acumen,1238,spp5906g,1243,black
57381355,2017-02-10 13:24:31,bdg6035g,1096,fkf8072g,1082,red
57381356,2017-02-10 13:36:04,lam3426,1219,gtm8839g,1245,red
57381357,2017-02-10 13:38:01,mamtom,1358,za09za,1130,black
57381358,2017-02-10 13:22:51,giavinh,1123,lephong2012,1276,red
57381359,2017-02-10 13:36:22,hoangnamvtd,1349,xuanphongtro,1402,red
57381360,2017-02-10 13:20:19,elphyho,1012,btm3127g,1136,red
57381361,2017-02-10 13:39:52,khoachi,1791,vinawind,1645,red
57381362,2017-02-10 13:30:22,sasasasaki,1141,gpk1578g,1143,red
57381363,2017-02-10 13:37:16,mgt6438g,1200,fish156yu,1545,red
57381364,2017-02-10 13:38:27,gdd8721g,1096,thaiphuong,1214,black
57381365,2017-02-10 13:39:10,wbb8813g,1353,minhtrihan1,1213,black
57381366,2017-02-10 13:23:02,tantam,1356,ttk1060g,1101,black
57381367,2017-02-10 13:34:28,kmn6559g,1018,tmb1985,955,red
57381368,2017-02-10 13:37:34,tsk8201g,1237,tfd5789,1236,red
57381369,2017-02-10 13:33:28,dkn5540g,1062,psg6304g,1228,red
57381370,2017-02-10 13:37:39,cmm6129g,1212,kbb2690g,1110,red
57381371,2017-02-10 13:37:01,wwc6986g,1641,qdndvietnam12,1607,tie
57381372,2017-02-10 13:30:52,binbinbin123,1304,dtb7734g,1382,red
57381373,2017-02-10 13:32:16,bcb8283g,1197,ngn9517g,1213,black
57381374,2017-02-10 13:36:30,xuancung1947,992,kfm4997,1461,red
57381375,2017-02-10 13:32:26,mtrung56,1256,huykukuku,1204,black
57381376,2017-02-10 13:38:32,daobang1966,1199,nhuha,1360,red
57381377,2017-02-10 13:39:17,ssb6956g,1239,chiamyl,1569,red
57381378,2017-02-10 13:35:37,kmk9793g,1323,hieutnmtninh0,1246,red
57381379,2017-02-10 13:24:34,emyeuanhkkk,1120,nuidinhttg,1201,black
57381380,2017-02-10 13:34:09,cwt9083g,1235,bfp5963g,1274,red
57381381,2017-02-10 13:27:42,bkf2064g,1068,xuanduyen4950,925,black
57381382,2017-02-10 13:38:09,gdk6968g,986,gkf5476g,1124,black
57381383,2017-02-10 13:35:58,nguyenlong490,1197,fkw1739g,1294,black
57381384,2017-02-10 13:37:25,wmn241g,1424,cothapma,1649,black
57381385,2017-02-10 13:33:48,bsk3045g,1211,ktw264g,1316,red
57381386,2017-02-10 13:31:24,tdg172g,1170,8tai,1148,tie
57381387,2017-02-10 13:35:55,pkt6303g,1106,nguyenmaibinh,1220,red
57381388,2017-02-10 13:36:34,sgg4194g,1179,caocao113,968,black
57381389,2017-02-10 13:32:18,tuanmu89,1376,sbn6482g,1468,red
57381390,2017-02-10 13:42:34,za09za,1123,mamtom,1365,red
57381391,2017-02-10 13:34:12,bpd810,1142,akcz,1287,tie
57381392,2017-02-10 13:38:43,wss5579g,1227,trancongkhai,1342,red
57381393,2017-02-10 13:38:26,sam6026,1384,ndt5845,1191,black
57381394,2017-02-10 13:29:22,wks6733g,1129,cotuong2210,1236,red
57381395,2017-02-10 13:13:37,duathoi,1358,fnc3414g,1366,black
57381396,2017-02-10 13:36:22,xexexe,1133,wbd8766g,1076,red
57381397,2017-02-10 13:35:38,dcc8148g,1181,kgw8557g,1247,red
57381398,2017-02-10 13:38:49,kgf9043g,1190,pnw2731g,1112,red
57381399,2017-02-10 13:30:14,kwk2574g,1347,tnt9760g,1031,black
57381400,2017-02-10 13:37:16,bnc7287g,1182,gdt507g,1172,black
57381401,2017-02-10 13:26:26,kpc3919g,1223,mtc3734g,1220,red
57381402,2017-02-10 13:34:25,knb9900g,1362,jaguarnew,1432,red
57381403,2017-02-10 13:21:40,quangvinhlc,1333,egcyuhve,1296,black
57381404,2017-02-10 13:38:37,tkc8560g,1287,namdat78,1344,red
57381405,2017-02-10 13:38:40,pdg2247g,1327,tapchoicot,1173,red
57381406,2017-02-10 13:35:58,baytungtung,1681,metto222,1656,red
57381407,2017-02-10 13:28:01,kbs4168g,964,vuacotuong300,1495,red
57381408,2017-02-10 13:40:35,bsg6652g,1292,g1273,1313,red
